date,permno,tic,conm,PRC,atq,dlcq,dlttq,market_cap,total_debt,leverage,log_return,equity_volatility,rf,merton_pd,pd_valid
2008-11-20,66800,AIG,AMERICAN INTERNATIONAL GROUP,24.10041841004184,1022237000000.0,22898000000.0,218950000000.0,3871920960.0,241848000000.0,0.2365870145572895,-0.0800427076735366,1.71867467231013,3.1,,False
2008-11-21,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.77824267782427,1022237000000.0,22898000000.0,218950000000.0,4302134400.0,241848000000.0,0.2365870145572895,0.1053605156578263,1.72220008023474,3.2,,False
2008-11-24,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.623430962343097,1022237000000.0,22898000000.0,218950000000.0,4759236180.0,241848000000.0,0.2365870145572895,0.1009759173400021,1.726020651321074,3.35,,False
2008-11-25,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.623430962343097,1022237000000.0,22898000000.0,218950000000.0,4759236180.0,241848000000.0,0.2365870145572895,0.0,1.7253585397641953,3.11,,False
2008-11-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,32.63598326359833,1022237000000.0,22898000000.0,218950000000.0,5243226300.0,241848000000.0,0.2365870145572895,0.0968498259899176,1.7274304478775222,2.99,,False
2008-11-28,66800,AIG,AMERICAN INTERNATIONAL GROUP,33.64016736401673,1022237000000.0,22898000000.0,218950000000.0,5406775380.0,241848000000.0,0.2365870145572895,0.0303053494953288,1.7279720716726783,2.93,,False
2008-12-01,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.61506276150628,1022237000000.0,22898000000.0,218950000000.0,4438397700.0,241848000000.0,0.2365870145572895,-0.1973594341584949,1.7375222685371186,2.72,,False
2008-12-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,31.29707112970712,1022237000000.0,22898000000.0,218950000000.0,5030184060.000001,241848000000.0,0.2365870145572895,0.1251631429540061,1.743079579711732,2.68,,False
2008-12-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,33.64016736401673,1022237000000.0,22898000000.0,218950000000.0,5406775380.0,241848000000.0,0.2365870145572895,0.0721962912044887,1.745164132062931,2.67,,False
2008-12-04,66800,AIG,AMERICAN INTERNATIONAL GROUP,30.79497907949791,1022237000000.0,22898000000.0,218950000000.0,4949485920.0,241848000000.0,0.2365870145572895,-0.0883691504500899,1.745831703719069,2.55,,False
2008-12-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,32.46861924686193,1022237000000.0,22898000000.0,218950000000.0,5218479720.0,241848000000.0,0.2365870145572895,0.0529224014543425,1.7458067972257316,2.67,,False
2008-12-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,32.30125523012552,1022237000000.0,22898000000.0,218950000000.0,5191580340.0,241848000000.0,0.2365870145572895,-0.0051679701584427,1.7457600891977976,2.77,,False
2008-12-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,32.30125523012552,1022237000000.0,22898000000.0,218950000000.0,5191580340.0,241848000000.0,0.2365870145572895,0.0,1.7457521065428174,2.67,,False
2008-12-10,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.288702928870293,1022237000000.0,22898000000.0,218950000000.0,4707391500.0,241848000000.0,0.2365870145572895,-0.0979042149813713,1.747622507838588,2.69,,False
2008-12-11,66800,AIG,AMERICAN INTERNATIONAL GROUP,28.95397489539749,1022237000000.0,22898000000.0,218950000000.0,4653592740.0,241848000000.0,0.2365870145572895,-0.0114943794257351,1.747620233598269,2.64,,False
2008-12-12,66800,AIG,AMERICAN INTERNATIONAL GROUP,30.125523012552303,1022237000000.0,22898000000.0,218950000000.0,4841888400.0,241848000000.0,0.2365870145572895,0.0396652563924315,1.7484307840887898,2.6,,False
2008-12-15,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.121338912133893,1022237000000.0,22898000000.0,218950000000.0,4680492120.0,241848000000.0,0.2365870145572895,-0.0339015516756813,1.7485121133234611,2.53,,False
2008-12-16,66800,AIG,AMERICAN INTERNATIONAL GROUP,30.125523012552303,1022237000000.0,22898000000.0,218950000000.0,4841888400.0,241848000000.0,0.2365870145572895,0.0339015516756814,1.7491601921927096,2.37,,False
2008-12-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.288702928870293,1022237000000.0,22898000000.0,218950000000.0,4707391500.0,241848000000.0,0.2365870145572895,-0.0281708769666963,1.7486660960949851,2.2,,False
2008-12-18,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.94979079497908,1022237000000.0,22898000000.0,218950000000.0,4492196460.0,241848000000.0,0.2365870145572895,-0.0467921615067589,1.748891237900245,2.08,,False
2008-12-19,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.77824267782427,1022237000000.0,22898000000.0,218950000000.0,4303900800.0,241848000000.0,0.2365870145572895,-0.042819997182928,1.7490907284459265,2.13,,False
2008-12-22,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.94560669456068,1022237000000.0,22898000000.0,218950000000.0,4330800180.000001,241848000000.0,0.2365870145572895,0.0062305497506361,1.7487080935414854,2.16,,False
2008-12-23,66800,AIG,AMERICAN INTERNATIONAL GROUP,25.94142259414226,1022237000000.0,22898000000.0,218950000000.0,4169403900.0,241848000000.0,0.2365870145572895,-0.0379792480652166,1.748355046567568,2.18,,False
2008-12-24,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.108786610878663,1022237000000.0,22898000000.0,218950000000.0,4196303280.000001,241848000000.0,0.2365870145572895,0.0064308903302905,1.7484673797162655,2.2,,False
2008-12-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.276150627615063,1022237000000.0,22898000000.0,218950000000.0,4223202660.0,241848000000.0,0.2365870145572895,0.0063897980987709,1.748554592492972,2.16,,False
2008-12-29,66800,AIG,AMERICAN INTERNATIONAL GROUP,25.94142259414226,1022237000000.0,22898000000.0,218950000000.0,4169403900.0,241848000000.0,0.2365870145572895,-0.0128206884290614,1.7485056975557132,2.13,,False
2008-12-30,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.108786610878663,1022237000000.0,22898000000.0,218950000000.0,4196303280.000001,241848000000.0,0.2365870145572895,0.0064308903302905,1.748508509504144,2.11,,False
2008-12-31,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.276150627615063,860418000000.0,51492000000.0,152273000000.0,4223202660.0,203765000000.0,0.2368209405196079,0.0063897980987709,1.7485091709965928,2.25,,False
2009-01-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,28.284518828451883,860418000000.0,51492000000.0,152273000000.0,4545995220.0,203765000000.0,0.2368209405196079,0.0736529095747654,1.7506365690557293,2.46,,False
2009-01-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.78242677824268,860418000000.0,51492000000.0,152273000000.0,4465297080.0,203765000000.0,0.2368209405196079,-0.0179109265665302,1.7506284048889076,2.49,,False
2009-01-06,66800,AIG,AMERICAN INTERNATIONAL GROUP,29.121338912133893,860418000000.0,51492000000.0,152273000000.0,4680492120.0,203765000000.0,0.2368209405196079,0.0470675108579857,1.75140296803468,2.51,,False
2009-01-07,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.44769874476988,860418000000.0,51492000000.0,152273000000.0,4411498319.999999,203765000000.0,0.2368209405196079,-0.0591888713903306,1.751991010612979,2.52,,False
2009-01-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.61506276150628,860418000000.0,51492000000.0,152273000000.0,4438397700.0,203765000000.0,0.2368209405196079,0.0060790460763821,1.7518381799268148,2.47,,False
2009-01-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,27.11297071129708,860418000000.0,51492000000.0,152273000000.0,4357699560.000001,203765000000.0,0.2368209405196079,-0.0183491386681964,1.7514429555466695,2.43,,False
2009-01-12,66800,AIG,AMERICAN INTERNATIONAL GROUP,25.77405857740586,860418000000.0,51492000000.0,152273000000.0,4142504520.0,203765000000.0,0.2368209405196079,-0.050643732818755,1.751780410274372,2.34,,False
2009-01-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,26.443514644351467,860418000000.0,51492000000.0,152273000000.0,4250102040.0,203765000000.0,0.2368209405196079,0.0256424306133376,1.7517238608670156,2.33,,False
2009-01-14,66800,AIG,AMERICAN INTERNATIONAL GROUP,24.93723849372385,860418000000.0,51492000000.0,152273000000.0,4008007620.0,203765000000.0,0.2368209405196079,-0.0586487270815077,1.7522521131390203,2.24,,False
2009-01-15,66800,AIG,AMERICAN INTERNATIONAL GROUP,23.59832635983264,860418000000.0,51492000000.0,152273000000.0,3792812580.0,203765000000.0,0.2368209405196079,-0.0551864155672906,1.75265444401266,2.23,,False
2009-01-16,66800,AIG,AMERICAN INTERNATIONAL GROUP,23.76569037656904,860418000000.0,51492000000.0,152273000000.0,3819711960.0,203765000000.0,0.2368209405196079,0.0070671672230923,1.752063629014728,2.36,,False
2009-01-20,66800,AIG,AMERICAN INTERNATIONAL GROUP,22.92887029288704,860418000000.0,51492000000.0,152273000000.0,3685215060.0,203765000000.0,0.2368209405196079,-0.0358461317731355,1.7519809784947251,2.4,,False
2009-01-21,66800,AIG,AMERICAN INTERNATIONAL GROUP,24.267782426778243,860418000000.0,51492000000.0,152273000000.0,3900410100.0,203765000000.0,0.2368209405196079,0.0567528165924492,1.7532993385312894,2.56,,False
2009-01-22,66800,AIG,AMERICAN INTERNATIONAL GROUP,21.92468619246862,860418000000.0,51492000000.0,152273000000.0,3523818780.0000005,203765000000.0,0.2368209405196079,-0.1015364192194228,1.754459671041608,2.62,,False
2009-01-23,66800,AIG,AMERICAN INTERNATIONAL GROUP,22.92887029288704,860418000000.0,51492000000.0,152273000000.0,3685215060.0,203765000000.0,0.2368209405196079,0.0447836026269736,1.7553705967257165,2.65,,False
2009-01-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,21.087866108786613,860418000000.0,51492000000.0,152273000000.0,3389321880.0,203765000000.0,0.2368209405196079,-0.0836990188766471,1.7566276229972988,2.7,,False
2009-01-27,66800,AIG,AMERICAN INTERNATIONAL GROUP,22.594142259414227,860418000000.0,51492000000.0,152273000000.0,3631416300.000001,203765000000.0,0.2368209405196079,0.0689928714869514,1.7581009478319367,2.59,,False
2009-01-28,66800,AIG,AMERICAN INTERNATIONAL GROUP,23.59832635983264,860418000000.0,51492000000.0,152273000000.0,3792812580.0,203765000000.0,0.2368209405196079,0.0434851119397388,1.7583472053568432,2.71,,False
2009-01-29,66800,AIG,AMERICAN INTERNATIONAL GROUP,21.589958158995817,860418000000.0,51492000000.0,152273000000.0,3470020020.0,203765000000.0,0.2368209405196079,-0.0889474860164963,1.7596985927033364,2.87,,False
2009-01-30,66800,AIG,AMERICAN INTERNATIONAL GROUP,21.422594142259417,860418000000.0,51492000000.0,152273000000.0,3443120640.0,203765000000.0,0.2368209405196079,-0.0077821404420548,1.7595222228346703,2.87,,False
2009-02-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,20.585774058577407,860418000000.0,51492000000.0,152273000000.0,3308623739.9999995,203765000000.0,0.2368209405196079,-0.0398459085471997,1.7594620211689271,2.76,,False
2009-02-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,18.075313807531384,860418000000.0,51492000000.0,152273000000.0,2905133040.0,203765000000.0,0.2368209405196079,-0.1300531282481976,1.7631814439192062,2.89,,False
2009-02-04,66800,AIG,AMERICAN INTERNATIONAL GROUP,17.238493723849373,860418000000.0,51492000000.0,152273000000.0,2770636140.0,203765000000.0,0.2368209405196079,-0.047402238894584,1.7632036405195546,2.95,,False
2009-02-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,16.736401673640167,860418000000.0,51492000000.0,152273000000.0,2689938000.0,203765000000.0,0.2368209405196079,-0.0295588022415445,1.7632586329150917,2.95,,False
2009-02-06,66800,AIG,AMERICAN INTERNATIONAL GROUP,17.405857740585777,860418000000.0,51492000000.0,152273000000.0,2797535520.0,203765000000.0,0.2368209405196079,0.0392207131532815,1.7641001625955732,3.05,,False
2009-02-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,17.405857740585777,860418000000.0,51492000000.0,152273000000.0,2797535520.0,203765000000.0,0.2368209405196079,0.0,1.7641646854030906,3.07,,False
2009-02-10,66800,AIG,AMERICAN INTERNATIONAL GROUP,15.397489539748957,860418000000.0,51492000000.0,152273000000.0,2474742960.0,203765000000.0,0.2368209405196079,-0.1226023220923322,1.7640377492318535,2.9,,False
2009-02-11,66800,AIG,AMERICAN INTERNATIONAL GROUP,16.06694560669456,860418000000.0,51492000000.0,152273000000.0,2582340480.0,203765000000.0,0.2368209405196079,0.0425596144187956,1.764385890277099,2.78,,False
2009-02-12,66800,AIG,AMERICAN INTERNATIONAL GROUP,15.062761506276152,860418000000.0,51492000000.0,152273000000.0,2420944200.0,203765000000.0,0.2368209405196079,-0.064538521137571,1.7650697644520188,2.75,,False
2009-02-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,14.225941422594142,860418000000.0,51492000000.0,152273000000.0,2286447300.0,203765000000.0,0.2368209405196079,-0.0571584138399487,1.7654928932122502,2.89,,False
2009-02-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,13.054393305439332,860418000000.0,51492000000.0,152273000000.0,2098151640.0,203765000000.0,0.2368209405196079,-0.0859424298007246,1.7666395612875254,2.64,,False
2009-02-18,66800,AIG,AMERICAN INTERNATIONAL GROUP,12.217573221757322,860418000000.0,51492000000.0,152273000000.0,1963654740.0,203765000000.0,0.2368209405196079,-0.0662493855412007,1.766976177032221,2.74,,False
2009-02-19,66800,AIG,AMERICAN INTERNATIONAL GROUP,9.874476987447698,860418000000.0,51492000000.0,152273000000.0,1587063420.0,203765000000.0,0.2368209405196079,-0.2129219972426716,1.7774969207959577,2.85,,False
2009-02-20,66800,AIG,AMERICAN INTERNATIONAL GROUP,9.037656903765692,860418000000.0,51492000000.0,152273000000.0,1452566520.0,203765000000.0,0.2368209405196079,-0.0885533973414448,1.7788828514047677,2.78,,False
2009-02-23,66800,AIG,AMERICAN INTERNATIONAL GROUP,8.87029288702929,860418000000.0,51492000000.0,152273000000.0,1425667140.0000002,203765000000.0,0.2368209405196079,-0.0186921330121525,1.7783214023248246,2.78,,False
2009-02-24,66800,AIG,AMERICAN INTERNATIONAL GROUP,6.861924686192468,860418000000.0,51492000000.0,152273000000.0,1102874579.9999998,203765000000.0,0.2368209405196079,-0.2567198468478142,1.7936011376077945,2.8,,False
2009-02-25,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.698744769874477,860418000000.0,51492000000.0,152273000000.0,1237371480.0,203765000000.0,0.2368209405196079,0.1150693297847872,1.7981857229326257,2.95,,False
2009-02-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,8.702928870292888,860418000000.0,51492000000.0,152273000000.0,1398767760.0,203765000000.0,0.2368209405196079,0.1226023220923324,1.8034040816047188,2.98,,False
2009-02-27,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.02928870292887,860418000000.0,51492000000.0,152273000000.0,1129773960.0,203765000000.0,0.2368209405196079,-0.2135741002980593,1.813812416183491,3.02,,False
2009-03-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.02928870292887,860418000000.0,51492000000.0,152273000000.0,1129773960.0,203765000000.0,0.2368209405196079,0.0,1.8132458141511116,2.91,,False
2009-03-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.1966527196652725,860418000000.0,51492000000.0,152273000000.0,1156673340.0,203765000000.0,0.2368209405196079,0.0235304974101942,1.8136759846057748,2.93,,False
2009-03-04,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.1966527196652725,860418000000.0,51492000000.0,152273000000.0,1156673340.0,203765000000.0,0.2368209405196079,0.0,1.8137713700536275,3.01,,False
2009-03-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,5.857740585774058,860418000000.0,51492000000.0,152273000000.0,941478300.0,203765000000.0,0.2368209405196079,-0.2058520542041488,1.8234027779364768,2.83,,False
2009-03-06,66800,AIG,AMERICAN INTERNATIONAL GROUP,5.857740585774058,860418000000.0,51492000000.0,152273000000.0,941478300.0,203765000000.0,0.2368209405196079,0.0,1.82338932950916,2.83,,False
2009-03-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,5.857740585774058,860418000000.0,51492000000.0,152273000000.0,941478300.0,203765000000.0,0.2368209405196079,0.0,1.82338932950916,2.89,,False
2009-03-10,66800,AIG,AMERICAN INTERNATIONAL GROUP,7.02928870292887,860418000000.0,51492000000.0,152273000000.0,1129773960.0,203765000000.0,0.2368209405196079,0.1823215567939546,1.8344750215457888,2.99,,False
2009-03-11,66800,AIG,AMERICAN INTERNATIONAL GROUP,6.861924686192468,860418000000.0,51492000000.0,152273000000.0,1102874579.9999998,203765000000.0,0.2368209405196079,-0.0240975515790605,1.8332870282201852,2.95,,False
