date,permno,tic,conm,PRC,atq,dlcq,dlttq,SHROUT,market_cap,total_debt,leverage,log_return,equity_volatility,rf,merton_pd,pd_valid
2010-05-11,66800,AIG,AMERICAN INTERNATIONAL GROUP,42.89,863697000000.0,28367000000.0,121018000000.0,134945.0,5787791050.0,88876000000.0,0.1729599616532186,0.0455545557180354,2.9695835415404224,3.56,,False
2010-05-12,66800,AIG,AMERICAN INTERNATIONAL GROUP,41.4,863697000000.0,28367000000.0,121018000000.0,134945.0,5586723000.0,88876000000.0,0.1729599616532186,-0.0353578176975204,2.969341604257042,3.56,,False
2010-05-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,40.65,863697000000.0,28367000000.0,121018000000.0,134945.0,5485514250.0,88876000000.0,0.1729599616532186,-0.018282044837449,2.966376956428784,3.55,,False
2010-05-14,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.72,863697000000.0,28367000000.0,121018000000.0,134945.0,5360015399.999999,88876000000.0,0.1729599616532186,-0.0231439968168477,2.9638509199357186,3.44,,False
2010-05-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.0,863697000000.0,28367000000.0,121018000000.0,134945.0,5262855000.0,88876000000.0,0.1729599616532186,-0.0182931930473253,2.9629325157294546,3.47,,False
2010-05-18,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.78,863697000000.0,28367000000.0,121018000000.0,134945.0,5098222100.000001,88876000000.0,0.1729599616532186,-0.0317817840562829,2.9628402035258032,3.38,,False
2010-05-19,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.33,863697000000.0,28367000000.0,121018000000.0,134945.0,5037496850.0,88876000000.0,0.1729599616532186,-0.0119825691468711,2.9628481137143656,3.36,,False
2010-05-20,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.81,863697000000.0,28367000000.0,121018000000.0,134945.0,4697435450.0,88876000000.0,0.1729599616532186,-0.0698925911031448,2.9638427912495757,3.25,,False
2010-05-21,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.96,863697000000.0,28367000000.0,121018000000.0,134945.0,4852622200.0,88876000000.0,0.1729599616532186,0.0325025077800718,2.963915018732272,3.2,,False
2010-05-24,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.53,863697000000.0,28367000000.0,121018000000.0,134945.0,4659650850.000001,88876000000.0,0.1729599616532186,-0.0405786982015185,2.963573622570652,3.23,,False
2010-05-25,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.49,863697000000.0,28367000000.0,121018000000.0,134945.0,4654253050.0,88876000000.0,0.1729599616532186,-0.0011590844531513,2.963578541310151,3.18,,False
2010-05-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.05,863697000000.0,28367000000.0,121018000000.0,134945.0,4594877250.0,88876000000.0,0.1729599616532186,-0.0128393943532282,2.963465952760677,3.21,,False
2010-05-27,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.46,863697000000.0,28367000000.0,121018000000.0,134945.0,4920094700.0,88876000000.0,0.1729599616532186,0.0683857366549956,2.9639960159199976,3.34,,False
2010-05-28,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.38,863697000000.0,28367000000.0,121018000000.0,135071.0,4778811980.0,88876000000.0,0.1729599616532186,-0.0300690805188776,2.9642979061879253,3.31,,False
2010-06-01,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.25,863697000000.0,28367000000.0,121018000000.0,135071.0,4626181750.0,88876000000.0,0.1729599616532186,-0.0324601240234049,2.964481337870858,3.29,,False
2010-06-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.06,863697000000.0,28367000000.0,121018000000.0,135071.0,4735589260.000001,88876000000.0,0.1729599616532186,0.0233743147848541,2.9635672751326827,3.35,,False
2010-06-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.2,863697000000.0,28367000000.0,121018000000.0,135071.0,4754499200.0,88876000000.0,0.1729599616532186,0.003985203110963,2.9627036956728463,3.39,,False
2010-06-04,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.75,863697000000.0,28367000000.0,121018000000.0,135071.0,4693717250.0,88876000000.0,0.1729599616532186,-0.0128665105932502,2.9612144708720662,3.2,,False
2010-06-07,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.08,863697000000.0,28367000000.0,121018000000.0,135071.0,4603219680.0,88876000000.0,0.1729599616532186,-0.0194688700496862,2.961231738688848,3.17,,False
2010-06-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.31,863697000000.0,28367000000.0,121018000000.0,135071.0,4634286010.000001,88876000000.0,0.1729599616532186,0.0067261549092435,2.960942668216497,3.18,,False
2010-06-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.22,863697000000.0,28367000000.0,121018000000.0,135071.0,4622129620.0,88876000000.0,0.1729599616532186,-0.002626588406311,2.960923720676359,3.2,,False
2010-06-10,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.3,863697000000.0,28367000000.0,121018000000.0,135071.0,4768006300.0,88876000000.0,0.1729599616532186,0.0310726954752036,2.960671983842172,3.33,,False
2010-06-11,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.08,863697000000.0,28367000000.0,121018000000.0,135071.0,4738290680.0,88876000000.0,0.1729599616532186,-0.0062517964352687,2.960723891470304,3.24,,False
2010-06-14,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.09,863697000000.0,28367000000.0,121018000000.0,135071.0,5009783390.000001,88876000000.0,0.1729599616532186,0.0557162239975172,2.9610170990209914,3.28,,False
2010-06-15,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.88,863697000000.0,28367000000.0,121018000000.0,135071.0,5116489480.0,88876000000.0,0.1729599616532186,0.021075876816378,2.9603443688241367,3.32,,False
2010-06-16,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.87,863697000000.0,28367000000.0,121018000000.0,135071.0,5115138770.0,88876000000.0,0.1729599616532186,-0.0002640264041741,2.960014074510932,3.27,,False
2010-06-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.77,863697000000.0,28367000000.0,121018000000.0,135071.0,5101631670.000001,88876000000.0,0.1729599616532186,-0.0026441051893378,2.9592586244987498,3.21,,False
2010-06-18,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.91,863697000000.0,28367000000.0,121018000000.0,135071.0,5120541609.999999,88876000000.0,0.1729599616532186,0.0036997928038778,2.959055786499845,3.24,,False
2010-06-21,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.76,863697000000.0,28367000000.0,121018000000.0,135071.0,5235351960.0,88876000000.0,0.1729599616532186,0.022173857494322,2.958945501568845,3.26,,False
2010-06-22,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.27,863697000000.0,28367000000.0,121018000000.0,135071.0,5169167170.000001,88876000000.0,0.1729599616532186,-0.0127224875849544,2.957043085136089,3.18,,False
2010-06-23,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.81,863697000000.0,28367000000.0,121018000000.0,135071.0,5107034510.000001,88876000000.0,0.1729599616532186,-0.0120926815347694,2.957150621728401,3.13,,False
2010-06-24,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.77,863697000000.0,28367000000.0,121018000000.0,135071.0,4966560670.000001,88876000000.0,0.1729599616532186,-0.0278913225896607,2.9574282697432888,3.14,,False
2010-06-25,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.95,863697000000.0,28367000000.0,121018000000.0,135071.0,4990873450.0,88876000000.0,0.1729599616532186,0.00488335208103,2.9574013440370224,3.12,,False
2010-06-28,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.38,863697000000.0,28367000000.0,121018000000.0,135071.0,4913882980.0,88876000000.0,0.1729599616532186,-0.0155464743042345,2.9575098753634275,3.05,,False
2010-06-29,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.52,863697000000.0,28367000000.0,121018000000.0,135071.0,4662650920.000001,88876000000.0,0.1729599616532186,-0.0524803068747489,2.956323186701786,2.97,,False
2010-06-30,66800,AIG,AMERICAN INTERNATIONAL GROUP,34.44,850531000000.0,24396000000.0,119900000000.0,135071.0,4651845239.999999,84346000000.0,0.1696540161381537,-0.0023201866556973,2.952543711194369,2.97,,False
2010-07-01,66800,AIG,AMERICAN INTERNATIONAL GROUP,33.88,850531000000.0,24396000000.0,119900000000.0,135071.0,4576205480.0,84346000000.0,0.1696540161381537,-0.0163938097756762,1.0905646944248713,2.96,,False
2010-07-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,33.1,850531000000.0,24396000000.0,119900000000.0,135071.0,4470850100.000001,84346000000.0,0.1696540161381537,-0.0232915874008364,1.0908470180147565,3.0,,False
2010-07-06,66800,AIG,AMERICAN INTERNATIONAL GROUP,33.71,850531000000.0,24396000000.0,119900000000.0,135071.0,4553243410.0,84346000000.0,0.1696540161381537,0.0182612468629521,1.0840428813042475,2.95,,False
2010-07-07,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.34,850531000000.0,24396000000.0,119900000000.0,135071.0,4773409140.000001,84346000000.0,0.1696540161381537,0.0472209376455811,1.0720024652649105,3.0,,False
2010-07-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.51,850531000000.0,24396000000.0,119900000000.0,135071.0,4796371210.0,84346000000.0,0.1696540161381537,0.004798880063446,1.0707223236056924,3.04,,False
2010-07-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.9,850531000000.0,24396000000.0,119900000000.0,135071.0,4849048899.999999,84346000000.0,0.1696540161381537,0.0109229485392367,1.0190395638374492,3.07,,False
2010-07-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.99,850531000000.0,24396000000.0,119900000000.0,135071.0,5131347290.0,84346000000.0,0.1696540161381537,0.0658203812391704,0.976501782461909,3.15,,False
2010-07-14,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.53,850531000000.0,24396000000.0,119900000000.0,135071.0,5069214630.0,84346000000.0,0.1696540161381537,-0.0121823540526047,0.976403988642044,3.07,,False
2010-07-15,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.38,850531000000.0,24396000000.0,119900000000.0,135071.0,5048953980.0,84346000000.0,0.1696540161381537,-0.0040048111195127,0.9763751622959916,3.0,,False
2010-07-23,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.77,850531000000.0,24396000000.0,119900000000.0,135071.0,4966560670.000001,84346000000.0,0.1696540161381537,0.0076440448648244,0.969729202077325,3.02,,False
2010-07-26,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.7,850531000000.0,24396000000.0,119900000000.0,135071.0,5227247700.0,84346000000.0,0.1696540161381537,0.0511573047225554,0.9706491632141026,3.03,,False
2010-07-27,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.15,850531000000.0,24396000000.0,119900000000.0,135071.0,5288029649.999999,84346000000.0,0.1696540161381537,0.0115608224010757,0.96992875411781,3.08,,False
2010-07-28,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.03,850531000000.0,24396000000.0,119900000000.0,135071.0,5271821130.0,84346000000.0,0.1696540161381537,-0.0030698412442884,0.9697007143625452,3.03,,False
2010-07-29,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.97,850531000000.0,24396000000.0,119900000000.0,135071.0,5263716870.0,84346000000.0,0.1696540161381537,-0.0015384618419058,0.9693401334376848,3.03,,False
2010-07-30,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.47,850531000000.0,24396000000.0,119900000000.0,135071.0,5196181370.0,84346000000.0,0.1696540161381537,-0.0129134025864141,0.9694919372261716,2.94,,False
2010-08-02,66800,AIG,AMERICAN INTERNATIONAL GROUP,40.04,850531000000.0,24396000000.0,119900000000.0,135071.0,5408242840.0,84346000000.0,0.1696540161381537,0.0400002376828161,0.9701433863757968,2.99,,False
2010-08-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.59,850531000000.0,24396000000.0,119900000000.0,135071.0,5347460890.000001,84346000000.0,0.1696540161381537,-0.0113023933289804,0.969801666138678,2.94,,False
2010-08-04,66800,AIG,AMERICAN INTERNATIONAL GROUP,40.02,850531000000.0,24396000000.0,119900000000.0,135071.0,5405541420.000001,84346000000.0,0.1696540161381537,0.010802768037548,0.9697701658492732,2.98,,False
2010-08-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.9,850531000000.0,24396000000.0,119900000000.0,135071.0,5389332899.999999,84346000000.0,0.1696540161381537,-0.0030030052597696,0.8400916720450605,2.94,,False
2010-08-06,66800,AIG,AMERICAN INTERNATIONAL GROUP,40.93,850531000000.0,24396000000.0,119900000000.0,135071.0,5528456030.0,84346000000.0,0.1696540161381537,0.0254869666084939,0.8401364485729448,2.86,,False
2010-08-12,66800,AIG,AMERICAN INTERNATIONAL GROUP,37.1,850531000000.0,24396000000.0,119900000000.0,135071.0,5011134100.000001,84346000000.0,0.1696540161381537,-0.0197497745702881,0.8087285514303684,2.74,,False
2010-08-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.67,850531000000.0,24396000000.0,119900000000.0,135071.0,4953053570.0,84346000000.0,0.1696540161381537,-0.0116579875301548,0.8087175563246927,2.68,,False
2010-08-16,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.96,850531000000.0,24396000000.0,119900000000.0,135071.0,4857153160.0,84346000000.0,0.1696540161381537,-0.0195517724798151,0.8085118624483322,2.58,,False
2010-08-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.42,850531000000.0,24396000000.0,119900000000.0,135071.0,4919285820.0,84346000000.0,0.1696540161381537,0.0127108646960423,0.807522535960035,2.64,,False
2010-08-18,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.83,850531000000.0,24396000000.0,119900000000.0,135071.0,4974664930.0,84346000000.0,0.1696540161381537,0.011194656157512,0.8062942623786735,2.64,,False
2010-08-19,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.55,850531000000.0,24396000000.0,119900000000.0,135071.0,4801774050.0,84346000000.0,0.1696540161381537,-0.035372574207724,0.8031118197991565,2.58,,False
2010-09-03,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.7,850531000000.0,24396000000.0,119900000000.0,135126.0,4959124200.0,84346000000.0,0.1696540161381537,0.0214825116265257,0.6832706808670952,2.72,,False
2010-09-07,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.57,850531000000.0,24396000000.0,119900000000.0,135126.0,4806431820.0,84346000000.0,0.1696540161381537,-0.0312741691001608,0.682726837161964,2.61,,False
2010-09-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.28,850531000000.0,24396000000.0,119900000000.0,135126.0,4902371280.0,84346000000.0,0.1696540161381537,0.019764039286572,0.6739743081572959,2.66,,False
2010-09-09,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.29,850531000000.0,24396000000.0,119900000000.0,135126.0,4903722540.0,84346000000.0,0.1696540161381537,0.000275595978043,0.6690079417331668,2.77,,False
2010-09-10,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.35,850531000000.0,24396000000.0,119900000000.0,135126.0,4911830100.000001,84346000000.0,0.1696540161381537,0.0016519827545493,0.6684678416877837,2.81,,False
2010-09-13,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.92,850531000000.0,24396000000.0,119900000000.0,135126.0,4988851920.0,84346000000.0,0.1696540161381537,0.015559205655123,0.6686060925046838,2.74,,False
2010-09-14,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.13,850531000000.0,24396000000.0,119900000000.0,135126.0,4882102380.0,84346000000.0,0.1696540161381537,-0.0216298644751024,0.6627227680151957,2.68,,False
2010-09-15,66800,AIG,AMERICAN INTERNATIONAL GROUP,36.16,850531000000.0,24396000000.0,119900000000.0,135126.0,4886156159.999999,84346000000.0,0.1696540161381537,0.0008299903644267,0.6602204474199348,2.74,,False
2010-09-16,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.71,850531000000.0,24396000000.0,119900000000.0,135126.0,4825349460.0,84346000000.0,0.1696540161381537,-0.0125227739176185,0.6591866103136023,2.77,,False
2010-09-17,66800,AIG,AMERICAN INTERNATIONAL GROUP,35.64,850531000000.0,24396000000.0,119900000000.0,135126.0,4815890640.0,84346000000.0,0.1696540161381537,-0.0019621590037485,0.6588237245447691,2.75,,False
2010-09-30,66800,AIG,AMERICAN INTERNATIONAL GROUP,39.1,871965000000.0,22599000000.0,101162000000.0,135126.0,5283426600.000001,73180000000.0,0.1419334491636705,0.0431157570280914,0.6283863789184533,2.53,,False
2010-10-01,66800,AIG,AMERICAN INTERNATIONAL GROUP,38.86,871965000000.0,22599000000.0,101162000000.0,135126.0,5250996360.0,73180000000.0,0.1419334491636705,-0.006157023042026,0.6238777615066404,2.54,,False
2010-11-05,66800,AIG,AMERICAN INTERNATIONAL GROUP,45.61,871965000000.0,22599000000.0,101162000000.0,135126.0,6163096860.0,73180000000.0,0.1419334491636705,0.0192590346616253,0.5714345325662566,2.58,,False
2010-11-08,66800,AIG,AMERICAN INTERNATIONAL GROUP,44.63,871965000000.0,22599000000.0,101162000000.0,135126.0,6030673380.0,73180000000.0,0.1419334491636705,-0.0217207120824304,0.5625804365670357,2.6,,False
2008-11-19,59408,BAC,BANK OF AMERICA CORP,13.06,1831177000000.0,371541000000.0,257710000000.0,5017055.0,65522738300.00001,500396000000.0,0.3436319918828163,-0.1510831927593964,0.888633044992737,3.38,,False
2008-11-28,59408,BAC,BANK OF AMERICA CORP,16.25,1831177000000.0,371541000000.0,257710000000.0,5017579.0,81535658750.0,500396000000.0,0.3436319918828163,0.051779242400677,0.9340546956783574,2.93,,False
2008-12-02,59408,BAC,BANK OF AMERICA CORP,14.37,1831177000000.0,371541000000.0,257710000000.0,5017579.0,72102610229.99998,500396000000.0,0.3436319918828163,0.1117988887497047,0.9684050011771248,2.68,,False
2009-01-14,59408,BAC,BANK OF AMERICA CORP,10.2,1817943000000.0,407536000000.0,225410000000.0,6392549.0,65203999800.0,520241000000.0,0.3481660316082517,-0.0431721718652087,1.013656533002992,2.24,,False
2009-01-16,59408,BAC,BANK OF AMERICA CORP,7.18,1817943000000.0,407536000000.0,225410000000.0,6392549.0,45898501820.0,520241000000.0,0.3481660316082517,-0.1473628717729845,1.04138096564701,2.36,,False
2009-01-22,59408,BAC,BANK OF AMERICA CORP,5.71,1817943000000.0,407536000000.0,225410000000.0,6392549.0,36501454790.0,520241000000.0,0.3481660316082517,-0.1568989638806355,1.1341439649850094,2.62,,False
2009-01-26,59408,BAC,BANK OF AMERICA CORP,6.0,1817943000000.0,407536000000.0,225410000000.0,6392549.0,38355294000.0,520241000000.0,0.3481660316082517,-0.0392207131532813,1.1386492294966395,2.7,,False
2009-02-02,59408,BAC,BANK OF AMERICA CORP,6.0,1817943000000.0,407536000000.0,225410000000.0,6392549.0,38355294000.0,520241000000.0,0.3481660316082517,-0.0922752761091708,1.1531437873509116,2.76,,False
2009-02-03,59408,BAC,BANK OF AMERICA CORP,5.3,1817943000000.0,407536000000.0,225410000000.0,6392549.0,33880509700.0,520241000000.0,0.3481660316082517,-0.1240526486699788,1.1588838761566207,2.89,,False
2009-02-04,59408,BAC,BANK OF AMERICA CORP,4.7,1817943000000.0,407536000000.0,225410000000.0,6392549.0,30044980300.0,520241000000.0,0.3481660316082517,-0.1201443118420632,1.1638797640821876,2.95,,False
2009-02-06,59408,BAC,BANK OF AMERICA CORP,6.13,1817943000000.0,407536000000.0,225410000000.0,6392549.0,39186325370.0,520241000000.0,0.3481660316082517,0.2362800292195796,1.1895170849938757,3.05,,False
2009-02-09,59408,BAC,BANK OF AMERICA CORP,6.89,1817943000000.0,407536000000.0,225410000000.0,6392549.0,44044662610.0,520241000000.0,0.3481660316082517,0.1168763350774471,1.19584315242138,3.07,,False
2009-02-10,59408,BAC,BANK OF AMERICA CORP,5.56,1817943000000.0,407536000000.0,225410000000.0,6392549.0,35542572440.0,520241000000.0,0.3481660316082517,-0.2144729767630761,1.2136520694495108,2.9,,False
2009-02-11,59408,BAC,BANK OF AMERICA CORP,6.07,1817943000000.0,407536000000.0,225410000000.0,6392549.0,38802772430.0,520241000000.0,0.3481660316082517,0.0877604968089159,1.2171951940405967,2.78,,False
2009-02-12,59408,BAC,BANK OF AMERICA CORP,5.87,1817943000000.0,407536000000.0,225410000000.0,6392549.0,37524262630.0,520241000000.0,0.3481660316082517,-0.0335039712314018,1.2173069988987093,2.75,,False
2009-02-13,59408,BAC,BANK OF AMERICA CORP,5.57,1817943000000.0,407536000000.0,225410000000.0,6392549.0,35606497930.0,520241000000.0,0.3481660316082517,-0.0524595799008123,1.217996277498547,2.89,,False
2009-02-17,59408,BAC,BANK OF AMERICA CORP,4.9,1817943000000.0,407536000000.0,225410000000.0,6392549.0,31323490100.0,520241000000.0,0.3481660316082517,-0.1281598488226116,1.2237511200718645,2.64,,False
2009-02-18,59408,BAC,BANK OF AMERICA CORP,4.57,1817943000000.0,407536000000.0,225410000000.0,6392549.0,29213948930.000004,520241000000.0,0.3481660316082517,-0.0697220002104676,1.2252498619281096,2.74,,False
2009-02-19,59408,BAC,BANK OF AMERICA CORP,3.93,1817943000000.0,407536000000.0,225410000000.0,6392549.0,25122717570.0,520241000000.0,0.3481660316082517,-0.1508737790249434,1.2333417434137477,2.85,,False
2009-02-23,59408,BAC,BANK OF AMERICA CORP,3.91,1817943000000.0,407536000000.0,225410000000.0,6392549.0,24994866590.0,520241000000.0,0.3481660316082517,0.0311713549029394,1.23413584136244,2.78,,False
2009-02-24,59408,BAC,BANK OF AMERICA CORP,4.73,1817943000000.0,407536000000.0,225410000000.0,6392549.0,30236756770.000004,520241000000.0,0.3481660316082517,0.1903878285065672,1.2501036106043686,2.8,,False
2009-02-25,59408,BAC,BANK OF AMERICA CORP,5.16,1817943000000.0,407536000000.0,225410000000.0,6392549.0,32985552840.0,520241000000.0,0.3481660316082517,0.0870113769896297,1.2537621465511195,2.95,,False
2009-02-26,59408,BAC,BANK OF AMERICA CORP,5.32,1817943000000.0,407536000000.0,225410000000.0,6392549.0,34008360680.0,520241000000.0,0.3481660316082517,0.0305367238600817,1.254308648716052,2.98,,False
2009-02-27,59408,BAC,BANK OF AMERICA CORP,3.95,1817943000000.0,407536000000.0,225410000000.0,6392549.0,25250568550.0,520241000000.0,0.3481660316082517,-0.2977577244405225,1.2870303376409231,3.02,,False
2009-03-02,59408,BAC,BANK OF AMERICA CORP,3.63,1817943000000.0,407536000000.0,225410000000.0,6392549.0,23204952870.0,520241000000.0,0.3481660316082517,-0.0844829306362712,1.2888279943705647,2.91,,False
2009-03-03,59408,BAC,BANK OF AMERICA CORP,3.65,1817943000000.0,407536000000.0,225410000000.0,6392549.0,23332803850.0,520241000000.0,0.3481660316082517,0.0054945193176407,1.2889063380737074,2.93,,False
2009-03-04,59408,BAC,BANK OF AMERICA CORP,3.59,1817943000000.0,407536000000.0,225410000000.0,6392549.0,22949250910.0,520241000000.0,0.3481660316082517,-0.0165749650942126,1.2889259465895395,3.01,,False
2009-03-05,59408,BAC,BANK OF AMERICA CORP,3.17,1817943000000.0,407536000000.0,225410000000.0,6392549.0,20264380330.0,520241000000.0,0.3481660316082517,-0.1244206146109982,1.2938497967378586,2.83,,False
2009-03-06,59408,BAC,BANK OF AMERICA CORP,3.14,1817943000000.0,407536000000.0,225410000000.0,6392549.0,20072603860.0,520241000000.0,0.3481660316082517,-0.0095087879690271,1.293723546897982,2.83,,False
2009-03-09,59408,BAC,BANK OF AMERICA CORP,3.75,1817943000000.0,407536000000.0,225410000000.0,6392549.0,23972058750.0,520241000000.0,0.3481660316082517,0.1775330400621573,1.3071205908804004,2.89,,False
2009-03-10,59408,BAC,BANK OF AMERICA CORP,4.79,1817943000000.0,407536000000.0,225410000000.0,6392549.0,30620309710.0,520241000000.0,0.3481660316082517,0.2447745714405045,1.3311595268845855,2.99,,False
2009-03-11,59408,BAC,BANK OF AMERICA CORP,4.93,1817943000000.0,407536000000.0,225410000000.0,6392549.0,31515266570.0,520241000000.0,0.3481660316082517,0.0288085766317748,1.3296031222424527,2.95,,False
2009-03-12,59408,BAC,BANK OF AMERICA CORP,5.85,1817943000000.0,407536000000.0,225410000000.0,6392549.0,37396411650.0,520241000000.0,0.3481660316082517,0.1711026731891663,1.341575733031543,2.89,,False
2009-03-13,59408,BAC,BANK OF AMERICA CORP,5.76,1817943000000.0,407536000000.0,225410000000.0,6392549.0,36821082240.0,520241000000.0,0.3481660316082517,-0.0155041865359651,1.3415606636382569,2.89,,False
2009-03-18,59408,BAC,BANK OF AMERICA CORP,7.67,1817943000000.0,407536000000.0,225410000000.0,6392549.0,49030850830.0,520241000000.0,0.3481660316082517,0.2015402607343356,1.3568721498051282,2.51,,False
2009-03-19,59408,BAC,BANK OF AMERICA CORP,6.93,1817943000000.0,407536000000.0,225410000000.0,6392549.0,44300364570.0,520241000000.0,0.3481660316082517,-0.101456802177353,1.3601917813502091,2.61,,False
2009-03-20,59408,BAC,BANK OF AMERICA CORP,6.19,1817943000000.0,407536000000.0,225410000000.0,6392549.0,39569878310.0,520241000000.0,0.3481660316082517,-0.1129247265053069,1.3613727455657567,2.65,,False
2009-03-23,59408,BAC,BANK OF AMERICA CORP,7.8,1817943000000.0,407536000000.0,225410000000.0,6392549.0,49861882199.99999,520241000000.0,0.3481660316082517,0.2311886469990412,1.381998612688747,2.68,,False
2009-03-24,59408,BAC,BANK OF AMERICA CORP,7.22,1817943000000.0,407536000000.0,225410000000.0,6392549.0,46154203780.0,520241000000.0,0.3481660316082517,-0.0772687807908111,1.3835024716374154,2.68,,False
2009-03-25,59408,BAC,BANK OF AMERICA CORP,7.7,1817943000000.0,407536000000.0,225410000000.0,6392549.0,49222627300.00001,520241000000.0,0.3481660316082517,0.0643653759549033,1.385170163786518,2.81,,False
2009-03-26,59408,BAC,BANK OF AMERICA CORP,7.58,1817943000000.0,407536000000.0,225410000000.0,6392549.0,48455521420.0,520241000000.0,0.3481660316082517,-0.0157071292053578,1.3849905984135724,2.76,,False
2009-03-27,59408,BAC,BANK OF AMERICA CORP,7.34,1817943000000.0,407536000000.0,225410000000.0,6392549.0,46921309660.0,520241000000.0,0.3481660316082517,-0.032174357027856,1.3852041881051431,2.78,,False
2009-03-30,59408,BAC,BANK OF AMERICA CORP,6.03,1817943000000.0,407536000000.0,225410000000.0,6392549.0,38547070470.0,520241000000.0,0.3481660316082517,-0.19659183188733,1.398178960326813,2.73,,False
2009-03-31,59408,BAC,BANK OF AMERICA CORP,6.82,2321963000000.0,507250000000.0,366051000000.0,6401388.0,43657466160.00001,690275500000.0,0.3761046149314179,0.1231124611162766,1.4018488080315854,2.71,,False
2009-04-01,59408,BAC,BANK OF AMERICA CORP,7.05,2321963000000.0,507250000000.0,366051000000.0,6401388.0,45129785400.0,690275500000.0,0.3761046149314179,0.0331681449688065,1.4024102872108248,2.68,,False
2009-04-02,59408,BAC,BANK OF AMERICA CORP,7.24,2321963000000.0,507250000000.0,366051000000.0,6401388.0,46346049120.00001,690275500000.0,0.3761046149314179,0.0265935895734478,1.402784541348876,2.77,,False
2009-04-03,59408,BAC,BANK OF AMERICA CORP,7.6,2321963000000.0,507250000000.0,366051000000.0,6401388.0,48650548800.0,690275500000.0,0.3761046149314179,0.0485270408946603,1.4037664393117475,2.91,,False
2009-04-06,59408,BAC,BANK OF AMERICA CORP,7.48,2321963000000.0,507250000000.0,366051000000.0,6401388.0,47882382240.0,690275500000.0,0.3761046149314179,-0.0159154553058994,1.4037696908982895,2.95,,False
2009-04-07,59408,BAC,BANK OF AMERICA CORP,7.36,2321963000000.0,507250000000.0,366051000000.0,6401388.0,47114215680.0,690275500000.0,0.3761046149314179,-0.016172859245601,1.4036265875020832,2.93,,False
